Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption,Temperature,Humidity,Wind Speed
40876.18202,31544.66737,27873.10345,27.51,73.2,4.905
25867.68061,20339.98159,7663.865546,8.3,86.7,4.918
47808.63787,31963.29114,42796.31799,29.97,40.85,4.907
44603.5443,27133.1307,25856.38554,14.69,73.2,0.076
28997.74086,19131.64557,21636.15063,20.87,70.9,4.917
37778.46154,32511.57025,15585.54217,17.26,52.82,4.921
23272.85106,13803.65854,14225.80645,10.04,84.8,0.078
24836.06127,13836.09959,11870.15198,17.97,86.9,4.915
48038.27243,32612.65823,37217.07113,27.72,46.12,4.903
32424.40678,20027.96353,15132.30151,11.83,65.41,4.916
22454.23729,13480.85106,14466.57286,14.77,57.64,0.079
23362.41119,12724.64358,16011.63636,15.25,72.7,0.07
33149.80989,26883.09297,14866.7467,15.26,56.34,0.081
50755.61462,35008.86076,47429.62343,29.39,33.38,4.909
25062.12766,13192.68293,12611.6129,13.32,55.71,4.919
28368.60759,18496.04863,13283.85542,6.845,85.3,0.093
38932.7414,24185.00528,23124.26332,24.62,87.1,4.92
18526.24327,10253.76782,10164.36364,12.73,83.5,4.916
33092.89037,21877.21519,26474.30962,24.33,85.4,4.914
34057.53191,20732.92683,17761.93548,17.16,61.32,0.074
23179.86755,14332.64033,12819.69231,20.7,89.7,0.067
31643.5443,18860.79027,16603.37349,11.25,67.75,0.089
34578.90591,22275.93361,12838.90578,21.42,69.6,4.92
31433.84615,24515.70248,17482.40964,18.52,66.81,0.075
31025.87729,17897.35234,17832.72727,22.87,51.68,4.92
26766.68852,16450.77399,16265.58704,20.57,70.9,0.078
36889.18033,23442.72446,19483.7247,19.79,60.79,4.924
27684.55142,18362.24066,9815.927052,19.64,75.3,0.104
30330.89701,20327.8481,20961.33891,25.85,51.2,4.92
42571.52542,24765.95745,25205.06533,13.61,75.2,0.072
29889.55752,15769.64657,14667.70174,17.35,61.93,4.924
32584.03042,25800.55232,9674.909964,10.35,77.4,0.088
36195.25424,23022.4924,22762.13065,9.91,85.7,0.087
33370.16949,20947.11246,16046.95477,19.06,44.06,0.083
23489.23077,16988.42975,8934.939759,17.89,87.8,0.072
22025.31646,13550.15198,14313.25301,9.51,62.4,0.081
41006.62252,23115.59252,27990.64615,21.51,77.3,4.917
43184.2623,26191.95046,24485.82996,19.01,87.2,4.914
23707.27869,14095.35604,15414.41296,17.77,67.06,0.079
33720.7947,21106.02911,16281.6,24.81,62.29,0.072
24492.20339,14753.79939,13719.79899,8.65,89.4,0.081
39591.20977,26370.85533,24809.52978,28.08,41.11,4.903
23078.23009,11761.74636,10672.76813,14.27,77.3,4.915
24443.5443,16117.93313,13301.20482,5.524,87.7,0.088
29339.41873,17442.76986,14801.45455,14.13,89.8,0.258
37737.2697,23428.51109,21764.01254,27.19,65.99,4.921
31874.43038,21045.59271,16458.79518,15.34,66.83,0.071
39139.93355,28070.88608,33529.70711,28.65,62.85,4.908
25677.87611,16061.53846,10502.14505,20.46,69.02,0.275
22765.42373,13178.1155,13858.73367,15.17,58.21,0.08
24304.84392,13373.52342,15447.27273,16.19,82.0,0.072
39482.53052,25990.7075,22787.21003,27.62,34.94,4.907
35386.49007,20020.79002,22803.69231,30.06,51.77,0.068
23790.22605,13113.23829,15429.81818,14.4,86.4,0.07
38642.39203,24835.44304,33511.6318,28.23,42.51,4.909
22156.65399,16790.42651,8280.432173,11.39,85.2,0.082
32672.68085,21032.92683,16182.58065,18.56,60.65,0.081
35856.78689,22056.96594,21757.40891,18.31,86.2,4.922
28282.17536,17977.19113,18188.84013,20.04,78.5,4.909
20781.74905,15339.67475,9732.533013,13.68,78.4,0.084
36723.03797,23963.52584,23334.93976,10.93,53.59,0.086
29130.59603,16080.24948,15330.46154,22.64,75.2,4.917
20282.55319,10920.73171,10892.90323,11.81,71.9,0.081
46550.46358,28395.842,28935.87692,23.22,47.37,0.071
29796.4557,19772.64438,14035.66265,10.9,76.1,0.082
24147.93443,14455.72755,14557.40891,18.84,63.45,0.083
38005.77137,29020.48574,29341.69279,28.7,74.8,4.903
21025.09506,15431.72752,9455.942377,8.36,90.1,0.083
42130.63291,26618.84498,25573.01205,13.34,74.6,0.085
31914.8289,25561.2151,9553.901561,16.49,60.45,0.087
22416.95364,11885.23909,11543.63077,20.44,81.7,0.068
30443.07692,26315.70248,11311.80723,22.52,52.84,0.084
34808.00861,19400.40733,19275.63636,19.82,61.19,0.085
24815.20913,19636.69837,7243.217287,8.22,86.3,4.915
26837.52212,15885.65489,14385.29111,19.24,68.06,0.15
22892.93617,12841.46341,14609.03226,10.37,89.3,0.072
34081.57377,21120.74303,17151.74089,20.57,67.76,4.923
22356.61017,13520.97264,13088.80402,7.37,59.83,0.086
28870.32186,20155.43823,22335.79937,25.65,89.3,4.912
46500.99668,30740.50633,43386.77824,25.28,60.09,4.905
22631.18644,13506.38298,13980.30151,6.573,63.64,0.084
30065.31148,19597.52322,13846.15385,18.92,75.7,4.918
23455.41442,12937.27088,15156.36364,15.52,86.4,0.073
26177.3617,16500.0,11218.06452,8.56,88.5,0.087
28710.49945,19718.26822,21306.58307,19.56,57.99,4.905
45046.64452,28484.81013,34192.46862,30.92,34.68,4.915
21758.64407,12627.35562,13887.67839,7.66,88.6,0.085
24590.05382,13905.09165,16535.27273,15.18,69.66,0.075
37263.54486,25162.6556,12196.96049,19.24,88.8,0.079
40899.82301,22617.87942,21292.58427,22.18,60.85,4.92
40154.33628,26794.17879,13402.73749,24.59,51.65,0.287
25457.31148,15778.32817,15379.4332,15.76,87.4,4.917
33104.24508,18336.09959,12272.82675,22.23,71.5,0.068
36298.98305,22201.82371,22681.08543,10.63,79.4,4.916
31447.49193,16196.33401,19083.63636,20.74,54.51,0.076
26162.36066,17282.97214,11840.64777,16.43,89.4,4.91
35090.84746,20936.17021,21870.63317,12.98,70.6,0.079
31472.23085,22181.62619,22076.9906,24.74,65.55,4.904
41899.0455,29784.58289,28053.66771,35.44,28.61,4.908
34721.2056,22160.89613,17931.63636,23.13,42.84,0.085
22460.33898,13823.70821,10524.30151,10.13,84.2,4.914
42342.0598,30026.58228,33945.43933,34.25,34.62,4.91
42620.33898,25258.35866,24655.11558,12.57,49.44,4.922
34938.21313,19143.78819,20101.81818,16.2,85.8,0.069
46165.78723,24954.87805,24752.90323,14.18,74.8,0.073
22272.24335,17799.32495,10066.7467,9.77,85.9,0.079
36800.0,29402.47934,17522.89157,19.77,69.41,0.07
36001.59468,24318.98734,30499.0795,22.91,74.8,4.911
29791.78808,19695.2183,14166.64615,21.8,79.1,0.072
29893.18535,20068.00422,19892.16301,24.49,75.5,4.909
25214.17943,15718.25726,10784.68085,18.6,80.5,4.914
32381.53846,24582.64463,13364.81928,20.44,43.1,0.087
42507.01987,26345.11435,25485.78462,20.98,86.5,0.066
46205.90164,27666.87307,26234.81781,20.28,68.55,4.917
25545.44262,14990.71207,14977.16599,18.28,70.8,0.078
19390.76923,13340.08264,7240.481928,15.48,87.3,0.074
30668.9701,20924.05063,24305.27197,24.22,87.4,4.914
39335.4939,26906.86378,26801.75549,28.63,42.85,4.907
29661.82992,16863.54379,19578.18182,14.96,69.84,0.082
37213.05216,23135.79725,21414.92163,27.13,64.09,4.926
37661.53846,30101.65289,16221.68675,15.96,72.9,0.081
34578.46154,28911.57025,14920.48193,12.4,78.5,0.072
45109.49672,29027.80083,19806.93009,24.01,54.38,0.086
30898.46154,24132.64463,11236.62651,16.22,53.12,4.917
35392.40506,20899.69605,17199.03614,17.79,63.72,4.916
43272.91139,26294.22492,25035.18072,11.95,82.3,0.076
34645.78723,20495.12195,20972.90323,13.16,53.67,0.087
19716.68461,10103.46232,11269.81818,11.48,88.2,0.081
37471.78808,23467.35967,22833.23077,20.62,88.4,0.069
41461.01695,23883.28267,25668.1809,15.05,66.66,0.082
19747.52852,15324.9463,8147.89916,9.21,85.0,0.08
24056.47059,15916.78986,16798.4953,21.49,48.95,4.902
37991.48936,23224.39024,21582.58065,16.11,68.28,0.085
44364.25532,26260.97561,25623.87097,15.57,81.2,4.91
30953.89831,18944.68085,15277.02513,14.55,62.88,0.081
34662.28635,20269.48258,16738.30721,31.41,38.28,4.928
46729.10284,28986.72199,19474.28571,20.31,89.1,0.077
37598.10549,20122.60692,23994.18182,15.35,82.8,0.073
24403.53982,14478.58628,9843.186925,21.73,90.2,0.313
27605.10638,16580.4878,11746.45161,12.43,76.4,0.083
32054.55738,20043.34365,15175.38462,23.03,69.68,4.92
34061.53846,26773.1405,19159.51807,20.3,66.94,0.069
18500.38023,13837.37343,7998.079232,12.87,70.4,0.083
32104.71475,18813.84929,18717.09091,23.1,48.45,4.924
23483.07692,16583.05785,13769.63855,13.78,82.8,0.084
49027.12542,32400.0,38682.88401,25.1,69.95,0.067
33782.27848,21756.83891,17788.91566,12.93,56.53,0.082
22892.93617,13704.87805,13970.32258,14.15,83.7,0.085
34113.5845,16636.25255,18647.27273,16.37,79.3,0.075
46928.37209,30148.10127,38199.16318,25.42,69.06,4.911
26137.18033,16398.76161,15595.1417,16.24,86.6,4.921
21270.50847,13302.12766,13424.56281,7.44,89.1,0.082
33016.70886,20739.20973,17465.06024,13.01,53.92,0.082
36364.55696,23058.96657,23635.66265,13.1,77.9,0.077
31135.47541,18312.0743,18311.90283,27.06,39.53,0.078
44430.68852,27072.44582,26333.92713,21.22,78.7,4.918
36904.77876,19889.81289,15603.18693,25.75,44.78,0.294
22496.94915,13327.65957,14918.11055,8.24,54.46,0.091
31625.78073,20946.83544,25004.1841,22.76,83.7,0.057
49570.52164,33323.75924,36299.43574,26.17,57.73,4.908
30082.12625,19678.48101,23570.20921,24.21,85.9,4.915
26054.23729,15399.3921,16637.42714,13.66,75.6,0.073
32047.65957,19752.43902,15578.70968,15.83,58.16,0.078
35882.38411,20488.56549,23412.18462,24.51,68.65,4.922
33381.23894,18303.1185,13761.63432,23.11,57.13,4.919
24881.15427,16095.45935,16497.55486,25.07,93.1,4.908
36875.48173,27474.68354,35493.89121,25.45,80.7,4.916
35203.53982,21469.02287,15809.11134,25.4,67.89,0.27
18263.11787,13185.63977,6223.289316,9.03,85.4,0.083
25491.06383,15168.29268,16734.19355,12.75,72.0,0.081
46080.0,28118.91892,28752.73846,23.91,45.57,0.069
21478.81967,13062.5387,11560.80972,18.38,83.4,4.916
27625.85551,23484.50445,12112.36495,9.7,79.0,0.084
38472.45283,24029.14467,19657.42947,25.65,84.6,4.924
35277.63934,22878.01858,17845.50607,21.47,66.7,4.918
25423.57414,20196.37926,8084.513806,4.785,86.4,0.083
47036.85246,27804.33437,26392.22672,18.37,74.5,0.068
28481.06312,20559.49367,25389.79079,24.88,85.4,4.916
30766.21444,21674.6888,12763.03951,25.96,39.41,4.918
25281.04918,14752.94118,15490.20243,18.72,87.5,0.067
29363.74468,17282.92683,13889.03226,15.15,75.7,4.916
21332.65823,13739.81763,13948.91566,9.37,84.6,0.089
32699.93541,20393.89002,16750.54545,21.79,41.84,0.073
22529.54048,18997.09544,8800.486322,18.08,65.78,0.087
39214.17722,25925.83587,24520.48193,10.97,54.72,0.086
31756.65399,24563.36299,9490.516206,19.57,44.96,0.083
31412.45902,19530.65015,17909.63563,25.01,46.28,0.072
29020.56893,19404.14938,9115.6231,17.44,87.1,4.914
26443.06346,16476.34855,12056.8997,19.96,89.2,0.276
39847.90875,34457.19546,16174.78992,14.29,51.11,0.092
33363.93443,18969.65944,18580.08097,20.03,58.19,0.072
32387.25664,21644.90644,16309.21348,26.9,60.79,0.307
31291.32743,18778.37838,13955.79162,22.87,81.2,0.276
25583.21311,15811.76471,11799.83806,15.41,87.2,0.068
26140.55494,16658.07814,14890.53292,23.0,60.79,4.923
36407.66416,19939.30754,25262.54545,15.61,72.2,0.073
44915.74468,21954.87805,25734.19355,16.2,70.8,0.081
40237.07641,27030.37975,27775.73222,34.02,30.18,4.907
41110.96346,28386.07595,30794.30962,31.19,45.46,4.92
39809.23077,33954.54545,16522.40964,14.68,78.0,0.072
24972.1519,16785.41033,16586.0241,10.31,79.2,0.076
41992.05298,26715.59252,32882.21538,25.79,61.07,4.92
23260.59574,13858.53659,14388.3871,12.04,86.6,0.087
22570.16949,13914.89362,13789.26633,14.3,64.65,0.083
43687.86885,24828.48297,26007.44939,22.01,53.01,0.082
30910.72848,19313.51351,18538.33846,16.39,77.6,0.07
38342.59136,31363.29114,26118.82845,27.3,53.69,4.904
38926.3485,26363.25238,25507.7116,29.03,48.12,4.923
41023.21865,32734.5301,38628.71473,27.75,79.1,4.903
33144.40678,20031.61094,15942.75377,9.86,86.7,4.921
37513.51831,24082.36536,26687.39812,27.31,74.7,4.921
44743.98249,24927.38589,19427.59878,23.03,59.92,4.923
42844.32787,24256.34675,25476.92308,23.45,40.49,4.921
21719.60133,12611.39241,15611.04603,22.13,80.4,4.911
33603.18937,24383.5443,29155.48117,27.25,70.4,4.912
37949.73451,23931.39293,14726.53728,26.69,43.81,0.303
39762.38298,23268.29268,23783.22581,13.57,60.31,4.926
46155.54098,27429.10217,26194.0081,19.97,76.1,4.922
22116.4557,13582.97872,14955.18072,14.98,69.8,0.076
24083.38983,14458.35866,14808.1206,13.02,57.04,0.081
36501.00656,22010.78838,12004.3769,24.58,50.42,4.978
44915.74468,22507.31707,24363.87097,18.25,70.5,4.915
37900.04376,23769.70954,17385.04559,21.82,61.06,0.104
40428.43854,30550.63291,31300.41841,32.15,35.05,4.907
34231.89873,20615.19757,16620.72289,18.24,63.42,4.918
25565.98007,17024.05063,18292.21757,24.9,60.72,4.907
23982.43272,12680.65173,16570.18182,12.58,85.7,0.079
25956.76596,14904.87805,16008.3871,10.52,87.6,0.074
31298.68676,18733.19756,19857.45455,15.43,61.66,0.081
29178.21313,17211.81263,17355.63636,25.78,37.44,4.918
26780.17699,14527.23493,12826.14913,21.56,45.55,4.921
45431.52318,27737.21414,27264.0,21.1,82.6,0.07
24658.25619,13523.82892,16232.72727,16.04,86.3,0.082
29712.54753,26430.19331,12077.79112,14.15,41.52,0.076
29551.85841,18291.89189,12979.12155,22.13,88.9,0.285
23735.38462,17988.84298,10450.12048,11.14,83.1,0.077
42516.61017,24382.97872,25315.05528,14.28,46.6,0.084
25271.12098,15874.9736,17598.99687,24.27,93.5,4.922
26302.30088,14942.61954,11914.19816,18.61,87.8,4.916
42217.62712,24623.70821,25847.63819,14.17,69.53,0.083
27878.1457,17307.69231,20298.83077,22.58,82.9,4.915
27112.27525,15817.95143,14992.85266,22.3,70.3,4.921
23089.02128,13360.97561,14225.80645,10.98,85.8,0.079
26401.57377,15856.34675,12557.73279,19.06,85.0,0.068
22953.19699,12207.73931,13218.90909,11.67,88.7,0.085
33729.04918,21187.6161,17175.06073,24.96,53.61,4.92
26136.63717,17842.82744,7601.552605,17.23,86.1,4.916
23662.37288,14688.1459,11548.94472,11.49,75.8,0.08
29228.53392,22981.74274,9570.820669,19.42,79.3,0.071
28991.36213,19139.24051,22654.39331,24.25,85.9,4.917
29284.72131,17234.67492,16662.02429,24.9,41.34,4.218
36851.74468,19671.95122,16031.6129,24.34,41.04,4.92
37455.94684,25427.8481,33174.22594,26.84,74.0,4.913
45097.96721,26544.89164,25284.53441,25.44,39.73,0.081
33046.88742,20533.47193,19755.32308,29.28,38.83,4.923
26600.50633,17376.29179,17251.08434,9.98,72.7,0.086
32054.55738,19813.0031,19343.80567,17.8,75.6,0.067
30576.42586,26360.2332,10130.13205,14.23,38.25,0.078
22915.99569,10968.63544,15051.63636,15.02,87.2,0.07
34164.95575,20780.45738,16685.76098,21.71,67.26,0.297
20664.3038,12904.55927,14266.98795,13.36,73.7,0.1
31972.88136,19433.43465,15595.41709,13.62,61.5,4.918
27192.99781,17652.6971,9197.325228,17.1,78.3,0.082
32773.95349,21994.93671,21822.92887,25.06,77.1,4.911
30287.68212,18703.5343,22975.01538,20.87,89.6,4.917
31667.74468,21625.60976,15456.77419,24.57,41.25,4.919
21992.16362,12585.33605,11345.45455,14.38,89.1,0.076
43257.34513,26225.36383,18974.46374,26.7,66.12,4.974
44597.10638,26608.53659,24903.87097,14.25,74.5,0.071
35676.61017,21931.91489,16440.60302,14.13,68.98,0.073
41649.72253,32004.64625,29341.69279,30.3,65.22,4.904
25681.02128,13434.14634,12971.6129,13.61,52.44,4.921
23495.38462,19015.28926,11022.6506,15.57,85.9,0.081
40509.05908,25117.84232,17945.28875,20.3,80.4,4.916
21138.88525,12817.33746,11088.583,14.41,91.1,0.068
37044.95575,23209.14761,14214.66803,23.98,78.1,4.924
26524.98906,16431.53527,11549.17933,19.17,79.6,4.915
18996.92308,12904.95868,6610.120482,12.02,71.8,4.918
38438.1457,23437.42204,19968.0,28.44,36.46,4.92
35957.46835,21702.12766,16933.01205,17.0,29.62,0.087
31606.77966,18167.78116,16093.26633,16.84,37.18,0.082
25920.0,13759.7561,14614.83871,15.16,60.79,4.921
23717.28814,14370.82067,14947.05528,15.32,65.52,0.08
23361.40044,16760.16598,10702.97872,15.9,83.4,4.915
34016.60377,22280.46463,19621.31661,24.89,67.66,4.912
23969.62025,14742.85714,15007.22892,16.52,63.75,4.923
28749.58425,16924.48133,12669.66565,17.78,88.5,4.916
40479.46844,28351.89873,29667.61506,28.98,58.83,4.911
28658.46154,21045.86777,11930.60241,20.29,65.72,4.922
38242.02532,24269.90881,23583.61446,10.62,80.9,0.087
26873.62126,18121.51899,21618.07531,25.25,61.12,4.903
29547.57447,19093.90244,13680.0,17.23,72.0,0.083
26545.02128,15409.7561,16124.51613,11.51,85.9,0.072
20670.76923,16244.6281,7974.939759,13.96,87.4,0.082
32955.13308,27078.24486,12429.29172,15.64,75.2,0.075
26084.05063,16030.39514,11849.63855,15.37,77.3,4.912
27918.98734,18835.25836,17829.39759,14.71,63.97,0.08
34165.82781,21304.3659,16435.2,24.84,65.53,0.069
21508.08511,12614.63415,12942.58065,10.34,66.58,0.084
34685.90164,22484.21053,16796.11336,21.94,69.54,4.925
32578.40708,17943.86694,13443.92237,23.07,75.4,4.916
44678.75135,24140.52953,28637.09091,15.0,86.7,0.077
26067.69231,21878.92562,11225.06024,12.73,74.5,0.073
43069.23588,30292.40506,40416.40167,25.65,78.2,4.914
40364.11379,33109.54357,19468.44985,21.0,71.0,0.084
23626.84385,15030.37975,14574.72803,23.1,49.46,4.914
25923.14754,15696.59443,15968.25911,18.01,88.3,0.224
22098.46154,16404.54545,10288.19277,14.64,86.6,0.074
30299.00332,20301.26582,23299.0795,20.76,72.6,4.916
25454.29787,14593.90244,12750.96774,10.5,78.0,4.919
42957.87611,24477.75468,19186.27171,26.29,35.91,4.921
42685.03311,25001.6632,26903.63077,20.65,83.8,0.066
25409.62025,15614.58967,15117.10843,3.778,78.8,0.081
39086.15716,20738.49287,26926.54545,15.85,76.0,0.081
25954.10118,13934.41955,16878.54545,14.87,87.1,0.075
25169.49153,15672.94833,11195.8191,13.03,74.6,0.084
28164.19672,17557.89474,17035.1417,17.48,86.6,4.919
34872.21239,21139.70894,15691.44025,25.62,64.72,0.261
36165.66372,22636.59044,15456.09806,25.5,42.95,0.273
36309.87342,22599.3921,17748.43373,13.9,49.85,0.078
33275.80328,22298.45201,16895.22267,23.19,58.86,0.072
31430.88608,18124.01216,15996.14458,7.16,80.9,0.085
45736.68874,27651.14345,27831.13846,21.19,62.54,4.918
35577.21854,18621.20582,23359.01538,23.56,65.79,0.054
25444.72131,15596.28483,15047.12551,16.99,86.1,4.917
47317.47508,30691.13924,42187.78243,27.42,57.72,4.914
33211.91489,20568.29268,16478.70968,12.08,62.7,0.082
31898.73418,20491.18541,14787.46988,7.84,86.3,0.09
44419.40426,26480.4878,25304.51613,14.04,64.59,0.075
32457.72152,21749.54407,16817.3494,17.75,56.13,0.082
25095.38462,21454.95868,11456.38554,12.15,54.75,0.087
32955.25424,21687.53799,16753.20603,16.27,56.09,0.08
30819.66102,17817.62918,14507.09548,13.71,74.1,0.072
27691.32743,15111.01871,13320.36772,21.4,83.7,4.919
45136.99115,25824.94802,21280.81716,26.44,33.64,4.922
31114.93671,17317.93313,16528.19277,17.29,49.71,4.916
20361.507,9491.242363,13399.27273,14.54,89.8,0.068
35768.25749,25606.75818,27794.85893,22.51,67.18,0.071
29827.22101,16961.82573,13620.91185,20.39,63.25,4.921
24082.64901,12596.2578,14444.30769,18.98,67.89,0.08
23215.20913,18314.8205,7577.430972,14.38,78.4,0.071
27116.96203,18426.74772,17436.14458,14.58,65.38,0.087
31856.45514,25308.29876,9144.802432,20.63,63.41,0.082
42882.09836,26121.36223,26421.37652,18.68,78.2,0.069
20925.72659,11522.19959,12677.81818,14.87,79.3,0.081
34057.53191,19909.7561,18110.32258,20.83,53.34,0.084
24030.899,14107.28617,11507.96238,24.47,92.0,4.918
29801.46179,19716.4557,24124.51883,23.39,89.3,4.915
23396.92308,18435.12397,7575.903614,8.62,88.6,0.081
25283.90677,17273.91763,16166.52038,24.48,52.55,4.903
32111.52053,22588.38437,21571.41066,25.98,89.0,4.91
33476.81416,18744.69854,15891.4811,24.48,68.59,0.318
24996.92308,19030.16529,12462.6506,18.53,63.78,0.07
19576.70886,12499.69605,13694.45783,14.81,72.1,0.073
22821.26582,13965.95745,14232.28916,10.15,73.4,0.079
28153.84615,23801.65289,16285.3012,19.24,73.4,0.073
40626.85905,32190.91869,24478.4953,30.19,53.42,4.906
45425.31148,26834.67492,25785.91093,20.26,74.0,4.92
31692.30769,25921.4876,13844.81928,13.33,79.0,0.079
37532.697,23778.2471,26266.0815,27.12,77.1,4.926
34871.48289,28101.87174,15074.18968,14.94,76.8,0.085
29337.00333,19687.85639,18694.42006,25.94,88.7,4.908
29950.76923,24419.00826,16343.13253,21.05,61.84,0.072
31316.81416,22273.59667,13844.00409,23.82,66.03,4.922
24902.80851,12804.87805,14765.80645,12.7,85.1,0.086
39166.77966,23777.5076,24591.43719,13.18,55.77,4.915
29438.62217,20577.18941,17623.27273,15.65,83.0,0.072
40147.77409,25313.92405,29824.26778,25.71,74.5,4.923
30871.29856,19322.91447,20644.51411,23.39,86.3,4.922
34232.65574,19478.63777,16848.583,20.47,72.7,4.922
34529.49153,20713.67781,20133.94975,15.27,56.28,0.081
27950.76923,23054.13223,12370.12048,17.39,52.72,0.077
45024.63576,26434.92723,28587.32308,20.94,84.4,0.071
32108.53392,17615.3527,12914.77204,25.74,49.85,4.921
31600.0,25910.33058,17268.43373,21.02,56.47,0.071
37002.4918,22625.387,17449.06883,17.47,70.2,0.068
44129.62025,27767.78116,26746.98795,11.45,68.08,0.089
36276.92308,29380.16529,17181.68675,19.84,67.04,0.068
34051.58235,19660.69246,20160.0,20.41,53.54,0.09
30953.62832,18763.40956,16668.11032,23.07,69.79,0.268
27640.35398,17244.07484,13596.89479,20.97,64.55,0.271
32116.92308,27423.96694,12977.3494,18.26,66.24,0.077
32742.0598,22177.21519,28372.21757,24.94,53.89,4.923
35441.31148,21117.02786,21600.0,18.94,52.6,0.081
32023.14894,20103.65854,14667.09677,21.62,57.12,0.072
27169.23077,20261.15702,13220.24096,20.74,63.88,0.074
25061.27018,14154.37882,16418.90909,12.93,69.94,0.084
36594.43709,20791.68399,18827.81538,23.64,61.02,0.07
